AA, -69, 548728828, EE, 60, -73, 547028355, 
AA, -69, 548974378, DD, 55, -68, 547585186, 
AA, -68, 550162113, HH, 57, -61, 550131500, 
AA, -67, 552515900, GG, 22, -30, 552478605, 
AA, -68, 553846887, BB, 69, 31, 553833865, 
AA, -68, 554345611, CC, 23, -73, 554310236, 
AA, -68, 555054544, EE, 61, -73, 555030367, 
AA, -68, 555630322, DD, 56, -69, 555586172, 
AA, -68, 555736939, FF, 67, -72, 555730902, 
AA, -68, 558171399, HH, 58, -58, 558133431, 
AA, -68, 560527049, GG, 23, -30, 560479603, 
AA, -68, 561855598, BB, 70, 31, 561835832, 
AA, -69, 562349238, CC, 24, -74, 562312238, 
AA, -69, 563099625, EE, 62, -74, 563032359, 
AA, -70, 563761931, FF, 68, -72, 563732942, 
AA, -70, 565697456, DD, 57, -71, 563587191, 
AA, -70, 566167383, HH, 59, -58, 566135406, 
AA, -70, 568518758, GG, 24, -31, 568483891, 
AA, -70, 569852012, BB, 71, 31, 569837857, 
AA, -70, 570664976, CC, 25, -73, 570317830, 
AA, -70, 571052690, EE, 63, -73, 571034264, 
AA, -69, 571750721, FF, 69, -78, 571731821, 
AA, -69, 572018870, DD, 58, -72, 571588480, 
AA, -68, 574166641, HH, 60, -58, 574136849, 
AA, -69, 576516292, GG, 25, -31, 576485927, 
AA, -69, 577850065, BB, 72, 31, 577836822, 
AA, -69, 578343051, CC, 26, -75, 578319819, 
AA, -70, 579060712, EE, 64, -73, 579036373, 
AA, -72, 579649279, DD, 59, -73, 579589504, 
AA, -70, 579864346, FF, 70, -78, 579733722, 
AA, -69, 582230759, HH, 61, -58, 582138908, 
AA, -70, 584526911, GG, 26, -31, 584487906, 
AA, -70, 585852558, BB, 73, 31, 585838910, 
AA, -70, 586351323, CC, 27, -75, 586321849, 
AA, -70, 587060439, EE, 65, -73, 587038311, 
AA, -70, 587658295, DD, 60, -64, 587591483, 
AA, -70, 587839285, FF, 71, -78, 587735751, 
AA, -70, 590174913, HH, 62, -58, 590140862, 
AA, -69, 592533096, GG, 27, -30, 592488908, 
AA, -69, 593895683, BB, 74, 31, 593840885, 
AA, -69, 594389288, CC, 28, -75, 594323857, 
AA, -71, 595059717, EE, 66, -73, 595040404, 
AA, -71, 595629287, DD, 61, -68, 595592507, 
AA, -71, 595752758, FF, 72, -78, 595737811, 
AA, -69, 598536568, HH, 63, -59, 598142924, 
AA, -68, 600523899, GG, 28, -31, 600489882, 
AA, -68, 601857804, BB, 75, 31, 601842921, 
AA, -68, 602362175, CC, 29, -72, 602325881, 
AA, -70, 603074039, EE, 67, -75, 603042276, 
AA, -68, 603629920, DD, 62, -67, 603593496, 
AA, -68, 603748040, FF, 73, -78, 603739750, 
AA, -68, 606178089, HH, 64, -56, 606144854, 
AA, -69, 608519715, GG, 29, -31, 608490925, 
AA, -68, 609859662, BB, 76, 31, 609844875, 
AA, -70, 611535086, CC, 30, -72, 610327811, 
AA, -70, 611633611, EE, 68, -75, 611044284, 
AA, -70, 611864018, FF, 74, -78, 611741783, 
AA, -70, 611870072, DD, 63, -67, 611594507, 
AA, -70, 614176916, HH, 65, -58, 614146819, 
AA, -71, 616532333, GG, 30, -31, 616491838, 
