AA, -73, 13:16:56, HH, 29,    -66, 13:16:56, 
AA, -74, 13:16:56, FF, 28,    -68, 13:16:57, 
AA, -73, 13:16:58, EE, 34,    -71, 13:16:58, 
AA, -73, 13:17:02, BB, 34,    -77, 13:17:03, 
AA, -74, 13:17:05, DD, 35,    -62, 13:17:02, 
AA, -74, 13:17:05, GG, 29,    -62, 13:17:06, 
AA, -74, 13:17:06, CC, 35,    -42, 13:17:05, 
AA, -74, 13:17:06, HH, 30,    -66, 13:17:05, 
AA, -74, 13:17:06, FF, 29,    -66, 13:17:05, 
AA, -74, 13:17:08, EE, 35,    -72, 13:17:06, 
AA, -73, 13:17:14, BB, 35,    -76, 13:17:14, 
AA, -73, 13:17:15, DD, 36,    -63, 13:17:13, 
AA, -74, 13:17:16, GG, 30,    -63, 13:17:14, 
AA, -74, 13:17:16, CC, 36,    -42, 13:17:15, 
AA, -74, 13:17:16, HH, 31,    -66, 13:17:16, 
AA, -73, 13:17:19, FF, 30,    -66, 13:17:20, 
AA, -73, 13:17:20, EE, 36,    -71, 13:17:19, 
AA, -73, 13:17:23, BB, 36,    -76, 13:17:23, 
AA, -75, 13:17:24, DD, 37,    -63, 13:17:24, 
AA, -74, 13:17:24, GG, 31,    -63, 13:17:24, 
AA, -74, 13:17:24, CC, 37,    -42, 13:17:25, 
AA, -74, 13:17:25, HH, 32,    -66, 13:17:26, 
AA, -73, 13:17:28, FF, 31,    -67, 13:17:28, 
AA, -74, 13:17:28, EE, 37,    -71, 13:17:27, 
AA, -73, 13:17:31, BB, 37,    -76, 13:17:32, 
AA, -73, 13:17:33, GG, 32,    -59, 13:17:32, 
AA, -74, 13:17:33, DD, 38,    -63, 13:17:32, 
AA, -73, 13:17:33, CC, 38,    -41, 13:17:34, 
AA, -73, 13:17:34, HH, 33,    -66, 13:17:35, 
AA, -74, 13:17:36, EE, 38,    -71, 13:17:36, 
AA, -73, 13:17:36, FF, 32,    -66, 13:17:37, 
AA, -75, 13:17:40, BB, 38,    -76, 13:17:41, 
AA, -73, 13:17:41, GG, 33,    -63, 13:17:41, 
AA, -73, 13:17:41, DD, 39,    -63, 13:17:41, 
AA, -73, 13:17:42, CC, 39,    -42, 13:17:42, 
AA, -75, 13:17:43, HH, 34,    -66, 13:17:43, 
AA, -74, 13:17:44, EE, 39,    -71, 13:17:45, 
AA, -73, 13:17:46, FF, 33,    -67, 13:17:45, 
AA, -74, 13:17:48, BB, 39,    -75, 13:17:49, 
AA, -74, 13:17:49, GG, 34,    -61, 13:17:49, 
AA, -74, 13:17:50, DD, 40,    -63, 13:17:49, 
AA, -74, 13:17:50, CC, 40,    -43, 13:17:51, 
AA, -75, 13:17:53, HH, 35,    -64, 13:17:51, 
AA, -74, 13:17:54, EE, 40,    -71, 13:17:54, 
AA, -72, 13:17:54, FF, 34,    -66, 13:17:55, 
AA, -72, 13:17:57, BB, 40,    -76, 13:17:57, 
AA, -72, 13:17:58, DD, 41,    -63, 13:17:59, 
AA, -73, 13:18:01, GG, 35,    -60, 13:18:00, 
AA, -73, 13:18:01, CC, 41,    -42, 13:18:01, 
AA, -74, 13:18:02, HH, 36,    -65, 13:18:01, 
AA, -74, 13:18:02, EE, 41,    -72, 13:18:02, 
